,predictions
1362,12.562439277557381
1363,15.697960379967256
1364,10.764704233994067
1365,11.591921533644424
1366,15.30349241838854
1367,11.580540021933608
1368,13.816272578574491
1369,12.508582664824612
1370,12.807292702884965
1371,9.424381590516413
1372,14.03632722014287
1373,9.612023707046662
1374,13.716587285722403
1375,10.171679410912805
1376,11.036198448430357
1377,10.985204107268439
1378,12.886324835206226
1379,20.691668473620034
1380,15.989615440302565
1381,10.439031539977632
1382,10.22585558362474
1383,8.787672008673399
1384,13.697217824664888
1385,10.902038604428217
1386,13.327754305152034
1387,12.168566784337832
1388,11.838903161415155
1389,18.785673601030297
1390,8.29487996796346
1391,13.589242315492438
1392,12.028312122488021
1393,8.000746607160865
1394,14.65653574640865
1395,10.570740228922173
1396,10.769688729875412
1397,13.574714342487322
1398,11.309543003163963
1399,8.609377470566146
1400,11.532286208175913
1401,15.35640668406434
1402,12.524977267219255
1403,10.190787435181408
1404,13.18291847941388
1405,12.390911711243998
1406,11.891951774042381
1407,13.552680998615346
1408,12.521947359984154
1409,13.457016777088555
1410,11.942256690702651
1411,9.426656329283984
1412,11.362073226091912
1413,12.53483595086938
1414,8.27002658227652
1415,10.875191838557173
1416,8.27824560563073
1417,8.143992587555012
1418,9.810951169440136
1419,9.130296387663265
1420,15.496286677891323
1421,8.37283466007993
1422,10.661617006600562
1423,12.283881368458612
1424,13.904215598579654
1425,11.735820548436928
1426,11.366874370467125
1427,9.094056555149049
1428,11.278688053596413
1429,11.376860529910582
1430,13.649103055317928
1431,9.863079663170106
1432,12.940166043491132
1433,15.507420948133872
1434,11.250223292942326
1435,20.023911208961543
1436,10.179199867452988
1437,13.446262604513278
1438,19.656399442141492
1439,12.644234654898531
1440,11.874023556805835
1441,15.216481991314302
1442,11.8524112524598
1443,14.109965994773379
1444,9.73046192098413
1445,14.651422217592486
1446,18.33644389539627
1447,12.16383622336658
1448,8.770807974399021
1449,14.324376589136325
1450,13.127953057552256
1451,14.906456663299716
1452,11.791111137887565
1453,14.653285845995498
1454,14.971594897194818
1455,10.961878396900433
1456,10.946942595220914
1457,15.444294915209545
1458,13.370559639612585
1459,13.370559639612585
1460,11.234955117309868
1461,12.22678620312218
1462,15.101528815281833
1463,14.132429232691631
1464,12.566822906167927
1465,13.471021358857394
1466,11.601415055689046
1467,11.745154899256496
1468,11.591921533644424
1469,9.59992964598869
1470,13.504733734753001
1471,13.504733734753001
1472,14.634388817870297
1473,11.238312501898085
1474,14.942494026891712
1475,14.487591603865143
1476,9.85346480313913
1477,17.821593488896024
1478,17.821593488896024
1479,11.167155703434059
1480,7.343160981537254
1481,9.544903895269417
1482,15.096715963492107
1483,10.953238342566756
1484,13.987246865996026
1485,13.227651604017955
1486,14.803941579780762
1487,11.8524112524598
1488,16.291625704064977
1489,12.903591673672278
1490,14.637166285351135
1491,13.694871828155515
1492,11.175987052193717
1493,10.914359110946883
1494,11.872582312984866
1495,10.164022773861921
1496,14.322551212760764
1497,13.760406758482054
1498,12.413313402897392
1499,18.890778743326088
1500,14.564567415714402
1501,15.249242994508338
1502,11.888346081956625
1503,14.540357011623954
1504,13.618559206233936
1505,12.58223028944662
1506,17.89271082798676
1507,12.391178680219657
1508,14.442328932135487
1509,12.770386464919254
1510,12.770386464919254
1511,18.055099786490807
1512,12.856588242758274
1513,12.503284328193052
1514,8.45664699575496
1515,16.311007063797398
1516,12.5595608692721
1517,10.571829266860808
1518,11.70424679804032
1519,10.944206167561326
1520,10.345226330731107
1521,14.257368224958753
1522,12.920500634817087
1523,11.80149408643973
1524,12.178746949989092
1525,15.046995245737579
1526,11.231555884508516
1527,9.080791616717574
1528,16.049158681922904
1529,16.049158681922904
1530,14.899029855852492
1531,12.547516410792197
1532,13.129585518699246
1533,11.490092550189656
1534,11.973638127648647
1535,13.616213209724563
1536,15.269871285767117
1537,15.088939835875923
1538,8.98781929177307
1539,9.944555881552942
1540,9.617621289955967
1541,12.950830557099373
1542,12.40194772186967
1543,8.852642943048982
1544,13.794621423282617
1545,15.185863795696948
1546,12.235796761120747
1547,10.663948499819101
1548,10.769715966848256
1549,12.805277866875729
1550,10.768110050495284
1551,9.379721199412785
1552,10.369391998582689
1553,16.671726404460937
1554,9.558959298980527
1555,15.526675471998686
1556,12.498669829945623
1557,11.21096705356615
1558,8.515090517090602
1559,9.77856737266943
1560,12.60958404714085
1561,14.572028051456034
1562,12.8898510362876
1563,14.107790224917185
1564,13.179905142088385
1565,13.115797651916717
1566,14.61581321291809
1567,10.010298049436512
1568,6.310869323831231
1569,12.96369795788293
1570,10.77132198963414
1571,9.248427036349579
1572,8.39960652022878
1573,11.320053518915339
1574,10.007446833737305
1575,14.197166121648037
1576,13.582580656785243
1577,10.295572132059442
1578,13.614810727495229
1579,14.696818197984342
1580,14.761794407964713
1581,11.725695896215077
1582,10.979301514593201
1583,12.45093105763622
1584,14.51590729957044
1585,10.209452129577826
1586,7.236211793391833
1587,6.644814411369023
1588,10.484965632127622
1589,12.289955568766288
1590,9.557109732434414
1591,11.924627255720711
1592,16.97759511219036
1593,10.665554522604985
1594,14.625025927482469
1595,9.983632158247032
1596,14.061393437364718
1597,11.960213584401675
1598,14.58446468393418
1599,16.8859838237082
1600,11.404740791438389
1601,13.988882508169748
1602,11.71194043556707
1603,12.775834237631038
1604,13.648465839925825
1605,15.11119870019401
1606,13.798112654560363
1607,18.851867585149694
1608,16.781088460394677
1609,14.467297766638572
1610,12.244722375196572
1611,16.19186438130185
1612,12.80311486513996
1613,15.916035877299919
1614,21.554609134203382
1615,9.57256210438161
1616,9.924946727045405
1617,17.33489369582521
1618,11.889631315890023
1619,12.562439277557381
1620,12.562439277557381
1621,14.973185751318201
1622,11.627499543225193
1623,14.234570965749175
1624,13.875907904043002
1625,12.632229891893212
1626,9.828175434679514
1627,10.443835978164659
1628,12.555465965103453
1629,16.039316842321657
1630,12.706171382730204
1631,16.451113120290383
1632,13.694871828155515
1633,20.32780490821386
1634,21.2350897181878
1635,9.828175434679514
1636,13.258526151139698
1637,10.768110050495284
1638,15.644547860789592
1639,10.60002883433088
1640,12.628554862093669
1641,12.584174709258553
1642,8.409409029898784
1643,11.112842973479893
1644,16.540340890257713
1645,11.183288564285212
1646,14.04817262531634
1647,8.918843465062428
1648,14.286174579056349
1649,11.879552653609752
1650,13.26464560586249
1651,12.611861722423292
1652,11.822455291372389
1653,13.82991303904571
1654,10.090182988355426
1655,12.944361316022441
1656,15.781903970983906
1657,14.018302575866855
1658,11.597292962844184
1659,11.641642251398952
1660,16.524169438195283
1661,11.79923305983726
1662,13.163549018356365
1663,5.826567352899687
1664,14.798813811159723
1665,10.08591251158405
1666,13.411212849031548
1667,13.73399536243799
1668,13.313278344202262
1669,15.335247083106204
1670,12.514123527822811
1671,19.211005705019502
1672,13.620387966363307
1673,12.430442547546825
1674,11.244998898151955
1675,10.765258679903276
1676,10.454043840033444
1677,10.263074722536514
1678,13.590856722354367
1679,6.081220555393591
1680,12.361837222326294
1681,10.27828691302232
1682,14.30481318555801
1683,10.795146757981392
1684,10.791197589926307
1685,12.29855633111444
1686,10.879187454603061
1687,10.879187454603061
1688,9.557838072420644
1689,13.514121369806812
1690,15.7950669510698
1691,11.71918944026652
1692,12.199659582482452
1693,11.451382951206561
1694,11.588038759307347
1695,11.79555503608298
1696,15.096715963492107
1697,11.131203692058438
1698,18.779625365671876
1699,10.090182988355426
1700,14.559370439991719
1701,8.463712211638477
1702,9.141672643372557
1703,9.42871430680034
1704,10.438602472613585
1705,8.255038944736011
1706,12.770386464919254
1707,9.266474574614893
1708,14.029311174699895
1709,9.729006143420786
1710,18.938892200756168
1711,19.728768979778053
1712,9.693020384396236
1713,10.27828691302232
1714,12.061771381699572
1715,9.291219001273975
1716,10.415140229162102
1717,10.738403244892739
1718,10.731638995263426
1719,9.620912999859268
1720,18.08677082632289
1721,9.68387853362619
1722,13.635551257818726
1723,15.477598126124413
1724,15.644285943277604
1725,11.641642251398952
1726,11.17007245704826
1727,12.213401824448548
1728,19.018415212579054
1729,12.160737462676787
1730,16.056952011211482
1731,13.915237854007925
1732,12.99287026136093
1733,9.082785797394056
1734,13.440518967746607
1735,18.631768748080948
1736,13.55472639552001
1737,13.716902848815172
1738,12.835144597898374
1739,8.894681872727162
1740,16.544812122435033
1741,9.987031872182445
1742,12.892057084953176
1743,11.934505486666287
1744,13.295245820026347
1745,11.61427692349171
1746,12.199659582482452
1747,9.633237166860914
1748,14.288547505114252
1749,12.971892858935709
1750,12.951353835480779
1751,9.371490850749844
1752,14.854664607322267
1753,14.018032735298926
1754,10.758449705836448
1755,11.070082284052251
1756,11.273062968757726
1757,13.59566312619171
1758,12.903279063482724
1759,11.706730043466413
1760,11.906215244348711
1761,14.862776857473182
1762,17.112238928635218
1763,18.101902841064895
1764,12.16234348546267
1765,17.900967717594636
1766,11.280734010219858
1767,10.430010696539041
1768,22.117126147547037
1769,11.147480251787599
1770,12.91599547586595
1771,10.423785402115762
1772,10.629726843582919
1773,10.391470835584848
1774,18.02921884220857
1775,10.18456786469202
1776,9.775940884319086
1777,9.77290576667978
1778,12.055074700405061
1779,9.386057997926908
1780,13.587160859330728
1781,11.476554825064657
1782,10.153618563213017
1783,9.970017170097604
1784,11.388001846252351
1785,10.891756780257495
1786,12.370302193858915
1787,11.768451732286216
1788,12.468855518383405
1789,17.27594230004119
1790,13.73051636541218
1791,11.592657001126303
1792,9.228598199799881
1793,11.108114701490278
1794,10.841443353983447
1795,14.906456663299716
1796,11.367405780521375
1797,9.910689345516307
1798,14.487591603865143
1799,9.916479466756948
1800,11.624291775888523
1801,11.624291775888523
1802,10.731638995263426
1803,11.825286173939352
1804,15.774964818635791
1805,10.604706207484336
1806,9.747477960773994
1807,12.659419088279142
1808,8.660095001294215
1809,14.906456663299716
1810,14.772299604497746
1811,11.58185903386363
1812,16.308150988613416
1813,11.504089871669846
1814,12.77125805327976
1815,11.172101764404706
1816,14.906456663299716
1817,12.738527788740187
1818,11.35804454157979
1819,17.31636562843353
1820,10.990856040375443
1821,10.570740228922173
1822,14.896309465426684
1823,12.132994437727708
1824,12.727260750650915
1825,10.627571468057422
1826,10.302818765957145
1827,13.84224210245591
1828,13.106254776058341
1829,13.010447864630574
1830,15.541440488914542
1831,12.751887461840958
1832,12.571160048019978
1833,10.63157033193341
1834,11.558913124563317
1835,12.009813687180388
1836,7.455267310925814
1837,11.617458966032297
1838,11.472770890735823
1839,15.662951908707242
1840,9.130296387663265
1841,11.872582312984866
1842,12.626862456904771
1843,14.797810682115212
1844,12.444291887647498
1845,11.4481894284716
1846,13.271098303972364
1847,9.875319469292085
1848,18.882421694414464
1849,20.743809371256393
1850,9.526248832837554
1851,13.588830514457314
1852,14.726691761713909
1853,11.366874370467125
1854,15.339193145359133
1855,11.566283431298022
1856,10.497326475877234
1857,14.33012606960854
1858,14.080773222070006
1859,9.775940884319086
1860,9.558959298980527
1861,11.800000422620137
1862,14.015804042942502
1863,17.261726215323588
1864,11.889285229265932
1865,10.067287898186184
1866,12.034966358239242
1867,13.185104506124791
1868,10.914359110946883
1869,14.75323345533236
1870,12.290436581997334
1871,12.765403776278879
1872,12.765403776278879
1873,11.79590742436748
1874,9.371490850749844
1875,11.46821417009875
1876,11.405749692419647
1877,12.916246216086988
1878,14.183414397696902
1879,12.926653599951528
1880,11.63147450078035
1881,12.524977267219255
1882,12.95573765696384
1883,13.694871828155515
1884,12.95573765696384
1885,12.839225055457492
1886,14.41113584789476
1887,10.29143730646622
1888,10.106613172575551
1889,6.310869323831231
1890,9.188553264423211
1891,9.537753477860129
1892,21.381998316024198
1893,13.462068064323837
1894,15.259137755626039
1895,14.829281674495952
1896,11.594711612556786
1897,9.257748309040666
1898,12.126955206634337
1899,12.711526399089983
1900,13.71424128921303
1901,11.76254376115277
1902,13.786157810964442
1903,13.192547140660833
1904,14.662673146058907
1905,11.504089871669846
1906,13.376408299802206
1907,12.412016535254557
1908,14.402293855853115
1909,12.790404345445339
1910,12.823399557620098
1911,11.447334382360749
1912,11.535285405191217
1913,12.420883112672692
1914,11.656790838221848
1915,10.551370767864658
1916,12.624865193841016
1917,13.335578746784766
1918,8.97617829528454
1919,17.884858263850923
1920,12.379516004873853
1921,10.579574760251742
1922,11.696478095315486
1923,10.339530412271396
1924,12.686591065332061
1925,10.526855479546464
1926,10.570620866955219
1927,6.851214420891465
1928,12.677151655402033
1929,11.641642251398952
1930,13.554017949042258
1931,10.171679410912805
1932,13.26772552240173
1933,11.754118059858502
1934,10.250309443373936
1935,12.649841709891076
1936,12.720665747164725
1937,11.689076529106591
1938,10.604706207484336
1939,10.707997626823762
1940,9.209674743945426
1941,9.981191103389396
1942,13.13520351509124
1943,11.172101764404706
1944,17.177971632288234
1945,12.2615448906578
1946,13.124778382321429
1947,16.049158681922904
1948,14.943202220746034
1949,12.943869367326743
1950,10.627571468057422
1951,11.976744811754244
1952,15.88400724972019
1953,11.78989512768354
1954,12.984502569356374
1955,13.551922264208557
1956,9.558959298980527
1957,10.033850866536882
1958,11.719343652758827
1959,9.22775874557702
1960,10.487250029204677
1961,10.346745608221166
1962,13.17903288760649
1963,12.124471396111058
1964,16.12075387334832
1965,13.062340235620121
1966,12.034966358239242
1967,13.37788371098162
1968,9.662293322156883
1969,11.896017982577215
1970,11.16350693982579
1971,15.046995245737579
1972,12.343645453547396
1973,10.474825903005357
1974,11.641642251398952
1975,14.742955297355058
1976,9.930516427021697
1977,11.846232115553883
1978,12.811318832572377
1979,12.631231183480807
1980,9.9819269714016
1981,10.848094523763463
1982,12.715351956093098
1983,12.98265518796391
1984,9.304967333664232
1985,10.075300809893465
1986,10.745153674732506
1987,11.887569642508323
1988,16.213428943538656
1989,13.615590984735604
1990,10.484965632127622
1991,12.06888694755604
1992,9.08891606536565
1993,17.52632220806174
1994,12.580127164726862
1995,13.400059810178982
1996,17.819037443052466
1997,14.589966238422125
1998,14.179560063735709
1999,13.084890399925413
2000,15.731880969284054
2001,8.972579040050272
2002,10.551370767864658
2003,14.247323993491257
2004,11.70424679804032
2005,10.4764438086888
2006,12.815124494033407
2007,12.624865193841016
2008,14.226813343331967
2009,11.858649468272601
2010,19.94707304120959
2011,9.426656329283984
2012,9.048023449250625
2013,9.83852477464048
2014,11.601415055689046
2015,9.099676316117494
2016,14.452655682227658
2017,14.535968235199
2018,9.697986192202617
2019,10.825013195884331
2020,11.797632918626203
2021,11.444454546201335
2022,13.648216930630701
2023,12.524977267219255
2024,12.686745157847927
2025,8.496452556836077
2026,17.35058758088103
2027,11.80149408643973
2028,8.551664886909457
2029,15.623144973628538
2030,9.348701637167515
2031,8.983180704907253
2032,11.64782197684267
2033,14.039898955006686
2034,9.651607684154856
2035,10.73322862669164
2036,12.492054931528651
2037,18.584045586127804
2038,11.507932318255582
2039,17.636393798476444
2040,22.394430619874598
2041,11.504089871669846
2042,14.288547505114252
2043,12.751733348961318
2044,12.877079038532889
2045,10.665554522604985
2046,14.355853686447604
2047,9.78556608937983
2048,9.945953070528914
2049,10.349634199375418
2050,12.846471397172783
2051,9.94618185384092
2052,9.171043372160305
2053,16.47230351641672
2054,12.93918153490203
2055,8.41530064104297
2056,16.246713945324743
2057,13.171326961341725
2058,12.956417094206945
2059,10.369391998582689
2060,10.1514748141957
2061,11.321713554422558
2062,12.478722635258306
2063,11.906611094745701
2064,12.571384188372878
2065,11.995599300601246
2066,13.618559206233936
2067,10.198569328510503
2068,14.737553095870341
2069,10.817830768249813
2070,10.474825903005357
2071,13.620460564391449
2072,12.229007635737041
2073,10.295572132059442
2074,13.732974420665261
2075,13.791461034444167
2076,13.888717324096522
2077,19.813140579921853
2078,12.429919667693483
2079,15.273971504609207
2080,13.648465839925825
2081,15.265482885348488
2082,10.182133522260743
2083,16.899956928819602
2084,13.614810727495229
2085,11.328121979541276
2086,11.328121979541276
2087,10.489128574269843
2088,13.510765279826451
2089,13.572359140448242
2090,13.501164492285062
2091,13.534719413339701
2092,11.895224529867255
2093,11.846232115553883
2094,18.007667313791135
2095,12.487389359850741
2096,16.107599476058002
2097,17.368639343609374
2098,14.591397512513549
2099,13.38501546867877
2100,10.755312214309498
2101,9.031015848653311
2102,9.292979643972663
2103,8.551664886909457
2104,12.294080916616702
2105,15.932564936753806
2106,9.929354439471792
2107,12.810942526988253
2108,11.166274405304826
2109,13.518822956014303
2110,11.036198448430357
2111,11.65318941183111
2112,11.4481894284716
2113,13.534719413339701
2114,12.815124494033407
2115,12.21948542100935
